социализме	социализм	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
провала	провал	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
германского	германский	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
германского	германский	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
биологическую	биологический	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
грибов	гриб	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
единственного	единственный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
Байкала	Байкал	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Значительная	значительный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
американскую	американский	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
Миллера	Миллер	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
средневековой	средневековый	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
Или	или	CCONJ	_
разнообразными	разнообразный	ADJ	Case=Ins|Degree=Pos|Number=Plur
устроиться	устроиться	VERB	Aspect=Perf|VerbForm=Inf|Voice=Mid
изготовления	изготовление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
особенно	особенно	ADV	Degree=Pos
Лавки	лавка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Слиска	Слиска	PROPN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
популярны	популярный	ADJ	Degree=Pos|Number=Plur|Variant=Short
фрагментов	фрагмент	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
революцией	революция	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
конференциях	конференция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
футболисты	футболист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
улицам	улица	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur
купцов	купец	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
Феликс	Феликс	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
адреналина	адреналин	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
начинаются	начинаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
General	General	PROPN	Foreign=Yes
подходить	подходить	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
вылетел	вылететь	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Краснов	Краснов	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
трижды	трижды	ADV	Degree=Pos
стремятся	стремиться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
избран	избрать	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
работодателя	работодатель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
заранее	заранее	ADV	Degree=Pos
Таиланда	Таиланд	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
вдоль	вдоль	ADP	_
благополучия	благополучие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
правах	право	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
закрытии	закрытие	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
русской	русский	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
русской	русский	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
русской	русский	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
тратить	тратить	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
думать	думать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
ЛШЭ	ЛШЭ	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Богданов	Богданов	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
ученика	ученик	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
Единственный	единственный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
этажа	этаж	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
крайней	крайний	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
глубокой	глубокий	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
глубокой	глубокий	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
вызвана	вызвать	VERB	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
солдат	солдат	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
солдат	солдат	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
солдат	солдат	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
преподавателей	преподаватель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
преподавателей	преподаватель	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
участника	участник	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
дешевые	дешевый	ADJ	Case=Nom|Degree=Pos|Number=Plur
дешевые	дешевый	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
возглавил	возглавить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
переворота	переворот	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Огромное	огромный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
взрыве	взрыв	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
грузинские	грузинский	ADJ	Case=Nom|Degree=Pos|Number=Plur
захочет	захотеть	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
безоговорочно	безоговорочно	ADV	Degree=Pos
Американские	американский	ADJ	Case=Nom|Degree=Pos|Number=Plur
замедляется	замедляться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
пешкой	пешка	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
опасным	опасный	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
опасным	опасный	ADJ	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing
производительность	производительность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
производительность	производительность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
бывают	бывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
грант	грант	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
демократический	демократический	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
раскол	раскол	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
проводился	проводить	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass
ружье	ружье	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
требуются	требоваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
национальных	национальный	ADJ	Case=Gen|Degree=Pos|Number=Plur
национальных	национальный	ADJ	Case=Loc|Degree=Pos|Number=Plur
Прогресс	прогресс	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
1952	1952	NUM	_
экспорта	экспорт	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
подвержены	подверженный	ADJ	Degree=Pos|Number=Plur|Variant=Short
делегацией	делегация	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
продолжал	продолжать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Ближнего	ближний	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
Всемирной	всемирный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
политику	политика	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
Сечин	Сечин	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
платы	плата	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
мыслей	мысль	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
виноваты	виноватый	ADJ	Degree=Pos|Number=Plur|Variant=Short
имперской	имперский	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
заказов	заказ	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
создание	создание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
создание	создание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
куры	курица	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
пришло	прийти	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
линию	линия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
школьных	школьный	ADJ	Case=Gen|Degree=Pos|Number=Plur
ведомстве	ведомство	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Особое	особый	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
Особое	особый	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
события	событие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
события	событие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
события	событие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
втрое	втрое	ADV	Degree=Pos
потребителей	потребитель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
потребителей	потребитель	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
систем	система	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
Обе	оба	NUM	Case=Nom|Gender=Fem
очевиден	очевидный	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
переводе	перевод	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
Маленький	маленький	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
веществами	вещество	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
впрочем	впрочем	ADV	Degree=Pos
спрашивал	спрашивать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
командиров	командир	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
социальной	социальный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
социальной	социальный	ADJ	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
социальной	социальный	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
социальной	социальный	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
дороге	дорога	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
дороге	дорога	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
достигнут	достичь	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
реакции	реакция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
реакции	реакция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
реакции	реакция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
реакции	реакция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
апреля	апрель	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
высшего	высший	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
следов	след	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
намерении	намерение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Каждый	каждый	DET	Case=Acc|Gender=Masc|Number=Sing
Каждый	каждый	DET	Case=Nom|Gender=Masc|Number=Sing
Ландау	Ландау	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
горизонте	горизонт	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
привлекают	привлекать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
статьей	статья	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
мала	маленький	ADJ	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short
поглотить	поглотить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
предложенный	предложить	VERB	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
доказательств	доказательство	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
подготовку	подготовка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
отсутствуют	отсутствовать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
знали	знать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
твоя	твой	DET	Case=Nom|Gender=Fem|Number=Sing
равной	равный	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
конкуренты	конкурент	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
фазы	фаза	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
фазы	фаза	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Особенно	особенно	ADV	Degree=Pos
различные	различный	ADJ	Case=Nom|Degree=Pos|Number=Plur
различные	различный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
ВАС	ВАС	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
думаем	думать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act
Одна	один	NUM	Case=Nom|Gender=Fem
Одна	один	DET	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
Эти	этот	DET	Case=Acc|Number=Plur
Эти	этот	DET	Case=Nom|Number=Plur
социалистических	социалистический	ADJ	Case=Gen|Degree=Pos|Number=Plur
такие	такой	DET	Case=Nom|Number=Plur
такие	такой	DET	Case=Acc|Number=Plur
облика	облик	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
данный	данный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
данный	данный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
отличие	отличие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
отличие	отличие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
прозрачные	прозрачный	ADJ	Case=Nom|Degree=Pos|Number=Plur
пережить	пережить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
Черной	черный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
Оказывается	оказываться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
начинается	начинаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
хорошего	хороший	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
хорошего	хороший	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
полном	полный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
полном	полный	ADJ	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
количество	количество	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
количество	количество	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
отсутствия	отсутствие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
акте	акт	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
наблюдатели	наблюдатель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
организме	организм	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
трое	трое	NUM	Case=Nom
жестким	жесткий	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
тьма	тьма	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
грунт	грунт	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
сооружения	сооружение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
сооружения	сооружение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
сооружения	сооружение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
скептически	скептически	ADV	Degree=Pos
00	00	NUM	_
сердца	сердце	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
встретиться	встретиться	VERB	Aspect=Perf|VerbForm=Inf|Voice=Mid
старт	старт	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
старт	старт	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Доме	Дом	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
2009	2009	NUM	_
солнечное	солнечный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
боюсь	бояться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid
поочередно	поочередно	ADV	Degree=Pos
лестнице	лестница	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
лестнице	лестница	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
клиент	клиент	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Иначе	иначе	ADV	Degree=Pos
АН	АН	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
пожарной	пожарный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
многолетнюю	многолетний	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
премьер-министром	премьер-министр	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
напоминали	напоминать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
Екатерины	Екатерина	PROPN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
диктовать	диктовать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
университету	университет	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
заставило	заставить	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
типичные	типичный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
металлургических	металлургический	ADJ	Case=Gen|Degree=Pos|Number=Plur
ведомствами	ведомство	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
Эллиотт	Эллиотт	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
руль	руль	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
ресурсам	ресурс	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
сомневаются	сомневаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
кризисов	кризис	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
выставку	выставка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
Шел	идти	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
правильную	правильный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
собрание	собрание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
собрание	собрание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
перестал	перестать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
имеющих	иметь	VERB	Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
опросы	опрос	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
тренерами	тренер	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
плохо	плохой	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
плохо	плохо	ADV	Degree=Pos
компаний	компания	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
собрали	собрать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
тотального	тотальный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
гипотезу	гипотеза	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
ответить	ответить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
реставраторы	реставратор	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
выбора	выбор	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
приехали	приехать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
для	для	ADP	_
говорим	говорить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act
Общественная	общественный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
философских	философский	ADJ	Case=Gen|Degree=Pos|Number=Plur
Всюду	всюду	ADV	Degree=Pos
КА	КА	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
значительное	значительный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
косами	коса	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
Ахмедом	Ахмед	PROPN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
искать	искать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
становились	становиться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
соответствия	соответствие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
тремя	три	NUM	Case=Ins
превратились	превратиться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
зала	зал	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
целесообразность	целесообразность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
подъем	подъем	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
подъем	подъем	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
называется	называться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
называется	называть	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
бюджет	бюджет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
бюджет	бюджет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
бумагой	бумага	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
депутатов	депутат	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
депутатов	депутат	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
стрельбы	стрельба	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
старались	стараться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
Чехословакии	Чехословакия	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Петербурга	Петербург	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Фейнман	Фейнман	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
иностранцы	иностранец	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
саму	сам	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
выдать	выдать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
содержатся	содержаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
прочитать	прочесть	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
готовности	готовность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
готовности	готовность	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
реальным	реальный	ADJ	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing
успели	успеть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
выдвинули	выдвинуть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
Говорит	говорить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
холодная	холодный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
Удивительно	удивительный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
обещал	обещать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
могут	мочь	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
смеялся	смеяться	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
альтернативного	альтернативный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
альтернативного	альтернативный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
руководящих	руководить	VERB	Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
проявляются	проявляться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
лишь	лишь	PART	_
бедных	бедный	ADJ	Case=Gen|Degree=Pos|Number=Plur
расы	раса	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
телом	тело	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
жизнью	жизнь	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
волнуют	волновать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
невольно	невольно	ADV	Degree=Pos
каждом	каждый	DET	Case=Loc|Gender=Masc|Number=Sing
каждом	каждый	DET	Case=Loc|Gender=Neut|Number=Sing
бойцов	боец	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
документе	документ	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
сущности	сущность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
сущности	сущность	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Программа	программа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
